iteration,c0,c1,c2,sse,mse
158,0.5460226348570746,0.05865074171270901,0.7473903715341166,0.05003069073032272,0.01250767268258068
159,0.5461575870615285,0.05835722160018798,0.7474789163625698,0.05002864338685127,0.012507160846712818
160,0.5462879603307238,0.05807366064022458,0.7475644568604264,0.05002673261931781,0.012506683154829452
161,0.5464139100281707,0.05779972091825902,0.7476470949647784,0.05002494931689845,0.012506237329224613
162,0.5465355862458869,0.05753507598518962,0.7477269291539873,0.05002328497654096,0.01250582124413524
163,0.5466531339832599,0.05727941046834968,0.7478040545650384,0.05002173166242285,0.012505432915605713
164,0.546766693319841,0.05703241969568368,0.7478785631069145,0.050020281968110626,0.012505070492027657
165,0.5468763995822739,0.05679380933267406,0.7479505435701215,0.050018928981245714,0.012504732245311428
166,0.5469823835055636,0.056563295031588884,0.748020081732499,0.05001766625058488,0.01250441656264622
167,0.54708477138887,0.05634060209262968,0.7480872604614403,0.050016487755240674,0.012504121938810168
168,0.5471836852460147,0.05612546513657596,0.7481521598126435,0.05001538787597081,0.012503846968992703
169,0.5472792429508839,0.05591762778853806,0.7482148571255128,0.05001436136838765,0.012503590342096912
170,0.547371558377898,0.055716842372439256,0.7482754271153226,0.05001340333794983,0.012503350834487458
171,0.5474607415377122,0.05552286961586547,0.7483339419622539,0.05001250921662508,0.01250312730415627
172,0.5475468987083133,0.05533547836492716,0.7483904713974107,0.050011674741110096,0.012502918685277524
173,0.547630132561672,0.05515444530879886,0.7484450827859167,0.050010895932501034,0.012502723983125259
174,0.5477105422860932,0.05497955471360275,0.7484978412071939,0.05001016907732232,0.01250254226933058
175,0.5477882237044173,0.05481059816532254,0.7485488095325158,0.05000949070982018,0.012502372677455045
176,0.547863269388211,0.05464737432144025,0.7485980484999305,0.05000885759543727,0.012502214398859318
177,0.5479357687680828,0.054489688671000305,0.7486456167866411,0.05000826671538963,0.012502066678847408
178,0.5480058082402558,0.05433735330281333,0.7486915710789299,0.05000771525227342,0.012501928813068355
179,0.5480734712695252,0.05419018668152652,0.7487359661397112,0.050007200576630134,0.012501800144157534
180,0.5481388384887211,0.05404801343129089,0.7487788548737901,0.05000672023440951,0.012501680058602378
181,0.5482019877947981,0.0539106641267691,0.7488202883909095,0.050006271935268146,0.012501567983817036
182,0.5482629944416628,0.05377797509123429,0.748860316066656,0.05000585354164937,0.012501463385412342
183,0.5483219311298524,0.05364978820151903,0.7488989856012997,0.05000546305858963,0.012501365764647408
184,0.5483788680931723,0.05352595069958386,0.7489363430766385,0.050005098624207635,0.012501274656051909
185,0.5484338731823895,0.05340631501047691,0.748972433010912,0.05000475850082586,0.012501189625206466
186,0.5484870119460928,0.053290738566472165,0.7490072984118541,0.050004441066685466,0.012501110266671367
187,0.5485383477088024,0.053179083637174225,0.7490409808279438,0.05000414480821287,0.012501036202053218
188,0.5485879416464354,0.05307121716538648,0.7490735203979183,0.050003868312803804,0.012500967078200951
189,0.5486358528592062,0.05296701060855015,0.7491049558986052,0.050003610262086814,0.012500902565521704
190,0.5486821384420568,0.05286633978556237,0.7491353247911322,0.05000336942563767,0.012500842356409417
191,0.5487268535526937,0.052769084728791146,0.7491646632655694,0.05000314465511221,0.012500786163778052
192,0.5487700514773205,0.05267512954111274,0.7491930062840557,0.05000293487877093,0.012500733719692732
193,0.5488117836941359,0.05258436225779841,0.7492203876224628,0.05000273909636928,0.01250068477409232
194,0.5488520999346824,0.052496674713088755,0.7492468399106453,0.050002556374387545,0.012500639093596886
195,0.5488910482431082,0.05241196241129425,0.7492723946713254,0.0500023858415798,0.01250059646039495
196,0.5489286750334195,0.05233012440226909,0.7492970823576576,0.05000222668482027,0.012500556671205067
197,0.5489650251447947,0.052251063161111326,0.749320932389519,0.050002078145225955,0.012500519536306489
198,0.5490001418950164,0.05217468447194402,0.7493439731885692,0.0500019395145379,0.012500484878634475
199,0.5490340671320918,0.052100897315640014,0.7493662322121191,0.05000181013174428,0.01250045253293607
200,0.5490668412841232,0.052029613761355266,0.7493877359858518,0.050001689379928715,0.012500422344982179
201,0.5490985034074854,0.05196074886174422,0.7494085101354327,0.050001576683328455,0.012500394170832114
202,0.5491290912333693,0.05189422055172893,0.7494285794170469,0.050001471504589244,0.012500367876147311
203,0.5491586412127425,0.0518299495507042,0.7494479677469006,0.050001373342203295,0.012500343335550824
204,0.5491871885597918,0.05176785926805931,0.7494666982297223,0.05000128172811791,0.012500320432029477
205,0.549214767293883,0.05170787571190714,0.7494847931862958,0.050001196225502954,0.012500299056375739
206,0.5492414102801039,0.05164992740090909,0.7495022741800593,0.050001116426669476,0.012500279106667369
207,0.5492671492684286,0.05159394527909225,0.7495191620428028,0.050001041951124967,0.012500260487781242
208,0.5492920149315519,0.05153986263355638,0.7495354768994923,0.050000972443758715,0.012500243110939679
209,0.5493160369014424,0.05148761501497304,0.7495512381922528,0.050000907573149345,0.012500226893287336
210,0.5493392438046558,0.05143714016078312,0.7495664647035369,0.05000084702998389,0.012500211757495973
211,0.549361663296446,0.05138837792099956,0.7495811745785079,0.050000790525583746,0.012500197631395937
212,0.549383322093723,0.05134127018652683,0.7495953853466624,0.05000073779052733,0.012500184447631832
213,0.5494042460068914,0.05129576081991472,0.7496091139427203,0.05000068857336611,0.012500172143341528
214,0.5494244599706066,0.0512517955884592,0.7496223767268059,0.05000064263942564,0.01250016065985641
215,0.5494439880734907,0.051209322099574656,0.7496351895039434,0.05000059976968545,0.012500149942421362
216,0.5494628535868362,0.051168289738358644,0.7496475675428916,0.05000055975973668,0.01250013993993417
217,0.5494810789923414,0.051128649607275235,0.7496595255943399,0.05000052241880566,0.012500130604701416
218,0.5494986860088975,0.05109035446788414,0.7496710779084858,0.05000048756884533,0.012500121892211332
219,0.5495156956184737,0.05105335868454793,0.7496822382520167,0.050000455043686054,0.012500113760921513
220,0.5495321280911194,0.051017618170048525,0.7496930199245161,0.050000424688242937,0.012500106172060734
221,0.5495480030091209,0.050983090333049694,0.7497034357743114,0.05000039635777652,0.01250009908944413
222,0.5495633392903354,0.050949734027341285,0.749713498213786,0.050000369917203275,0.012500092479300819
223,0.5495781552107373,0.05091750950280594,0.7497232192341701,0.05000034524045036,0.01250008631011259
224,0.5495924684261959,0.05088637835805014,0.7497326104198312,0.0500003222098553,0.012500080552463825
225,0.5496062959935157,0.05085630349464155,0.7497416829620784,0.05000030071560476,0.01250007517890119
226,0.5496196543907633,0.050827249072899774,0.7497504476724992,0.050000280655211164,0.012500070163802791
227,0.5496325595369032,0.05079918046918658,0.7497589149958432,0.05000026193302348,0.01250006548325587
228,0.5496450268107687,0.05077206423464497,0.7497670950224696,0.05000024445977141,0.012500061114942852
229,0.5496570710693888,0.05074586805534007,0.7497749975003706,0.05000022815214007,0.012500057038035018
230,0.5496687066656928,0.05072056071375027,0.7497826318467887,0.05000021293237219,0.012500053233093047
231,0.5496799474656141,0.0506961120515657,0.7497900071594392,0.05000019872789735,0.012500049681974337
232,0.549690806864614,0.05067249293375024,0.7497971322273509,0.05000018547098694,0.012500046367746735
233,0.5497012978036464,0.050649675213820605,0.7498040155413409,0.05000017309842983,0.012500043274607457
234,0.549711432784576,0.050627631700305084,0.7498106653041322,0.0500001615512319,0.012500040387807975
235,0.5497212238850797,0.05060633612434022,0.7498170894401289,0.05000015077433417,0.012500037693583543
236,0.5497306827730384,0.050585763108366134,0.7498232956048599,0.050000140716351,0.01250003517908775
237,0.5497398207204409,0.05056588813588539,0.7498292911941016,0.05000013132932431,0.012500032832331077
238,0.5497486486168164,0.050546687522245955,0.7498350833526909,0.05000012256849551,0.012500030642123877
239,0.5497571769822128,0.05052813838641791,0.7498406789830405,0.05000011439209155,0.012500028598022888
240,0.5497654159797314,0.050510218623725366,0.7498460847533638,0.050000106761126165,0.012500026690281541
241,0.5497733754276386,0.05049290687950512,0.7498513071056211,0.05000009963921363,0.012500024909803408
242,0.5497810648110684,0.05047618252365924,0.749856352263197,0.05000009299239595,0.012500023248098988
243,0.5497884932933217,0.050460025626069896,0.7498612262383162,0.05000008678897964,0.01250002169724491
244,0.5497956697267885,0.050444416932849005,0.7498659348392082,0.05000008099938613,0.012500020249846533
245,0.5498026026634979,0.05042933784339413,0.7498704836770289,0.050000075596009996,0.012500018899002499
246,0.5498093003653077,0.050414770388222466,0.7498748781725478,0.050000070553086556,0.012500017638271639
247,0.5498157708137488,0.05040069720755606,0.7498791235626071,0.05000006584657105,0.012500016461642763
248,0.5498220217195411,0.0503871015306354,0.7498832249063627,0.05000006145402175,0.012500015363505437
249,0.5498280605317775,0.05037396715573403,0.7498871870913132,0.05000005735449429,0.012500014338623572
250,0.5498338944468028,0.050361278430850684,0.7498910148391238,0.050000053528441696,0.012500013382110424
251,0.5498395304167907,0.05034902023505707,0.7498947127112539,0.050000049957620606,0.012500012489405151
252,0.5498449751580259,0.05033717796047894,0.7498982851143917,0.05000004662500497,0.012500011656251243
253,0.5498502351589105,0.05032573749488818,0.7499017363057069,0.0500000435147043,0.012500010878676075
254,0.5498553166876938,0.05031468520488495,0.7499050703979228,0.050000040611888195,0.012500010152972049
255,0.5498602257999428,0.050304007919651575,0.7499082913642178,0.05000003790271565,0.012500009475678912
256,0.5498649683457604,0.05029369291525704,0.7499114030429602,0.05000003537426894,0.012500008843567235
257,0.5498695499767537,0.05028372789949359,0.7499144091422825,0.050000033014491935,0.012500008253622984
258,0.549873976152771,0.050274100997229024,0.7499173132444996,0.05000003081213299,0.012500007703033247
259,0.5498782521484077,0.05026480073625473,0.7499201188103788,0.050000028756690795,0.012500007189172699
260,0.5498823830592922,0.050255816033615036,0.7499228291832629,0.05000002683836492,0.01250000670959123
261,0.5498863738081572,0.050247136182399385,0.7499254475930552,0.05000002504800846,0.012500006262002115
262,0.5498902291507075,0.05023875083898331,0.7499279771600683,0.050000023377084465,0.012500005844271116
263,0.549893953681286,0.0502306500107019,0.7499304208987422,0.050000021817625855,0.012500005454406464
264,0.5498975518383495,0.050222824043941613,0.7499327817212368,0.05000002036219708,0.01250000509054927
265,0.5499010279097589,0.05021526361263733,0.7499350624409025,0.05000001900385814,0.012500004750964536
266,0.5499043860378854,0.05020795970715697,0.7499372657756321,0.050000017736132676,0.012500004434033169
267,0.5499076302245522,0.05020090362356654,0.7499393943511008,0.05000001655297554,0.012500004138243885
268,0.5499107643357973,0.050194086953256244,0.749941450703894,0.050000015448745536,0.012500003862186384
269,0.5499137921064868,0.050187501572921296,0.7499434372845308,0.05000001441817742,0.012500003604544355
270,0.5499167171447602,0.05018113963488062,0.7499453564603842,0.050000013456357344,0.012500003364089336
271,0.5499195429363345,0.05017499355772585,0.7499472105185019,0.0500000125586991,0.012500003139674774
272,0.5499222728486546,0.05016905601728597,0.7499490016683321,0.0500000117209226,0.01250000293023065
273,0.5499249101349086,0.05016331993789948,0.7499507320443561,0.05000001093903335,0.012500002734758337
274,0.5499274579379044,0.050157778483982375,0.7499524037086324,0.050000010209302885,0.012500002552325721
275,0.5499299192938132,0.050152425051882596,0.7499540186532535,0.050000009528251926,0.012500002382062982
276,0.5499322971357887,0.05014725326200995,0.7499555788027203,0.05000000889263333,0.012500002223158332
277,0.5499345942974638,0.05014225695123461,0.7499570860162353,0.05000000829941574,0.012500002074853935
278,0.5499368135163243,0.05013743016554157,0.7499585420899181,0.050000007745771305,0.012500001936442826
279,0.5499389574369744,0.05013276715293581,0.7499599487589456,0.05000000722905981,0.012500001807264953
280,0.549941028614287,0.05012826235658832,0.7499613076996204,0.05000000674681754,0.012500001686704384
281,0.5499430295164459,0.05012391040821354,0.7499626205313681,0.05000000629674493,0.012500001574186232
282,0.5499449625278913,0.050119706121671444,0.7499638888186668,0.05000000587669628,0.01250000146917407
283,0.5499468299521589,0.050115644486788624,0.7499651140729121,0.05000000548466875,0.012500001371167187
284,0.5499486340146247,0.05011172066338686,0.7499662977542176,0.050000005118792705,0.012500001279698176
285,0.5499503768651579,0.050107929975515546,0.7499674412731554,0.05000000477732395,0.012500001194330987
286,0.5499520605806829,0.05010426790587909,0.7499685459924367,0.0500000044586341,0.012500001114658524
287,0.5499536871676527,0.05010073009045451,0.7499696132285357,0.05000000416120376,0.01250000104030094
288,0.5499552585644434,0.050097312313289656,0.7499706442532589,0.05000000388361465,0.012500000970903662
289,0.5499567766436594,0.0500940105014802,0.74997164029526,0.050000003624543155,0.012500000906135789
290,0.5499582432143697,0.05009082072031592,0.7499726025415046,0.050000003382753996,0.012500000845688499
291,0.5499596600242602,0.05008773916859125,0.7499735321386845,0.05000000315709449,0.012500000789273623
292,0.5499610287617177,0.05008476217407536,0.7499744301945841,0.050000002946488244,0.012500000736622061
293,0.5499623510578426,0.05008188618913691,0.7499752977794008,0.050000002749931494,0.012500000687482873
294,0.5499636284883921,0.05007910778651593,0.7499761359270198,0.0500000025664865,0.012500000641621625
295,0.5499648625756567,0.050076423655238816,0.749976945636247,0.050000002395279186,0.012500000598819797
296,0.5499660547902775,0.05007383059667469,0.7499777278719982,0.05000000223549277,0.012500000558873193
297,0.549967206552994,0.05007132552072135,0.7499784835664501,0.05000000208636571,0.012500000521591427
298,0.5499683192363424,0.05006890544212427,0.7499792136201503,0.05000000194718653,0.012500000486796633
